Q1_res,Q1_cat,user_id,Total (MB),Downlink (Kbps),Uplink (Kbps),Downlink TCP Rate(%),Video Download (Kbps),Video Delay (ms),Web Download (Kbps),Web TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_all,outliers,LogisticRegression,RandomForest,GaussianNB,KNeighborsClassifier,AdaBoostClassifier,threshold,Q1_new,new_cls,STD Downlink (Kbps),STD Uplink (Kbps),STD Downlink TCP Rate(%),STD Video Download (Kbps),STD Video Delay (ms),STD Web Download (Kbps),STD Web TCP RTT(ms)
8,0,23,702.68695,7216.9,212.73,0.51,9774.81,787,3161.5,113,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,0,0.5731904688397644,0.2141739139448343,0.04070305272895467,0.3529803677711646,0.04725854553796743,0.2813495880985075,0.06877662811929397
3,0,1137,368.10889,1482.95,155.3,0.43,6226.11,1558,1069.71,184,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.11694258737931289,0.1546443046240917,0.03330249768732655,0.22483246196946288,0.1356962606102317,0.09519609928352189,0.11199026171637248
4,0,2840,584.33069,4148.82,449.03,0.66,8176.19,1274,1621.12,58,0,0,0,0,0,0,1,1,0,False,True,True,False,False,0.5,0,0,0.32906469164408214,0.45911291242109187,0.054579093432007404,0.29525224052098387,0.10311998164716678,0.14426741871208365,0.03530127814972611
8,0,1125,406.93197999999995,3936.96,664.82,0.67,5740.81,1186,1291.65,97,0,0,0,1,0,0,0,1,0,False,True,True,False,False,0.5,0,0,0.3122070845553892,0.68279207653955,0.05550416281221092,0.20730768425211124,0.09302592337692131,0.11494708064761577,0.05903834449178332
3,0,2580,620.69607,1102.17,140.74,1.37,3999.11,1828,5431.22,110,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.08664409013003259,0.13955199900490292,0.12025901942645699,0.14441276286263796,0.16666666666666666,0.48333750114577767,0.06695069993913573
4,0,618,508.25850999999994,486.91,122.88,0.85,6481.97,1305,2681.29,78,1,0,0,0,0,0,0,1,0,False,False,False,True,False,0.5,0,0,0.03768812233342511,0.12103904719455184,0.07215541165587419,0.23407188011650926,0.10667584308327598,0.23861453015108247,0.04747413268411443
1,0,1854,300.23742999999996,3764.7,148.2,0.61,20981.77,1130,2498.78,97,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.29850043206271354,0.1472847325158334,0.04995374653098982,0.7576774270896303,0.08660243175040147,0.22237252055947768,0.05903834449178332
1,0,3089,406.1729,421.96,98.46,1.99,4724.27,1232,4685.48,102,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.03252007937859356,0.09572626537995085,0.17761332099907493,0.17059917911962277,0.0983023629272769,0.4169722815257931,0.0620815581253804
8,0,2172,630.19119,1221.2,36.78,2.84,2973.1,1582,1320.2,208,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.096115254917001,0.031791278388771986,0.25624421831637373,0.10736228442501178,0.13844918559302594,0.11748781471062775,0.12659768715763847
1,0,2513,342.72099,3585.57,477.22,0.7,1455.85,4670,613.29,143,0,0,0,1,1,0,0,2,0,False,False,False,False,False,0.5,0,0,0.28424713668936524,0.48833352336923286,0.05827937095282145,0.05257252759078181,0.49265886671254877,0.054578171401212607,0.08703590992087644
1,0,875,315.5149,439.49,72.96,1.33,1242.48,2436,973.65,269,1,1,1,1,1,0,0,5,0,False,False,False,False,False,0.5,0,0,0.033914933774254793,0.06929399935733313,0.11655874190564292,0.04486747541367214,0.23640743289745356,0.0866474858301793,0.16372489348752284
5,0,990,777.07327,3459.22,67.08,4.53,2844.95,1691,1216.24,108,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.2741935227194966,0.06319902978035305,0.4125809435707678,0.10273463088188667,0.15095205322321634,0.10823616100867588,0.06573341448569689
5,0,1403,786.6263299999999,255.57,178.14,4.23,740.7,6550,0.0,0,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.019280500206085162,0.17831932250474222,0.38482886216466233,0.026747584700684886,0.7083046570314292,0.0,0.0
7,0,2446,146.39043999999998,1452.07,505.84,0.18,10064.64,878,8088.47,68,1,0,0,0,0,0,0,1,0,True,False,True,True,True,0.5,1,1,0.11448547935090336,0.5179998548816767,0.010175763182238666,0.36344648424720005,0.05769671943106217,0.7198126531226111,0.041387705416920266
8,0,72,506.38998,1146.53,233.54,0.65,2812.57,5116,3480.5,116,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.09017379583405609,0.2357447161381941,0.05365402405180389,0.10156534940138422,0.5438173893094747,0.3097381753524768,0.07060255629945222
7,0,2634,510.53605999999996,580.55,213.45,1.93,5767.9,1810,2127.83,385,0,0,1,1,0,0,0,2,0,False,False,False,True,False,0.5,0,0,0.04513901597915914,0.21492023675017877,0.17206290471785382,0.2082859373499127,0.164601972929571,0.1893607762276284,0.23432744978697503
5,0,1355,388.18967999999995,1062.27,82.39,1.73,1759.43,3354,631.85,547,1,0,0,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.08346926466586355,0.07906875498844236,0.15356151711378352,0.06353517341693804,0.3417068134893324,0.056229871023261734,0.3329275715155204
3,0,1229,172.56192,768.46,49.36,1.42,1629.82,2078,1317.67,484,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.060090932093745685,0.044831196293263396,0.12488436632747454,0.05885479748463648,0.1953429685707731,0.11726266384619972,0.2945830797321972
3,0,166,200.37793,851.11,122.72,1.3,18373.97,718,5443.89,63,0,0,0,1,0,0,0,1,0,False,False,True,True,True,0.5,1,1,0.06666735626952439,0.12087319768225306,0.11378353376503238,0.6635065733263711,0.039343886212434044,0.4844650353166485,0.03834449178332319
5,0,2871,683.50607,250.06,79.68,1.35,558.42,4682,685.75,515,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.018842071927699915,0.07625967887388181,0.11840888066604995,0.020165230523229986,0.4940353292039459,0.06102656335238068,0.3134510042604991
1,0,1552,371.57785,1152.7,95.03,0.66,988.86,3111,1142.05,344,0,0,0,0,0,0,0,0,0,False,True,False,False,False,0.5,0,0,0.09066474002237497,0.09217086646004581,0.054579093432007404,0.03570894641166364,0.31383344803854096,0.10163381214230602,0.209373097991479
5,0,1301,568.1709400000001,1453.72,98.87,1.67,4661.38,1300,286.57,136,1,0,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.11461676912573743,0.09615125475521649,0.14801110083256241,0.16832814415023425,0.10610231704519385,0.025502562537209963,0.08277541083384053
1,0,415,457.38019,5264.19,232.4,0.31,10767.83,2470,2089.01,46,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,0,0.41781419234509,0.2345630383630653,0.022201665124884366,0.3888395368807557,0.24030740995641203,0.1859060898414244,0.02799756542909312
1,0,2292,432.0448,1232.69,166.11,6.19,1696.99,1742,629.71,690,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.09702950916720908,0.1658495122987779,0.5661424606845513,0.06128038849900802,0.15680201881165404,0.056039427209081505,0.41996348143639683
2,0,2331,238.27531000000002,958.36,38.16,5.51,2358.99,2101,750.73,180,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.07520119163373813,0.033221730432348946,0.5032377428307122,0.08518601975572922,0.1979811883459509,0.06680929187828327,0.10955569080949483
6,0,2122,134.29005,1093.7,88.97,1.34,11399.64,1024,2704.27,113,1,1,1,0,0,0,0,3,0,False,False,False,False,True,0.5,0,0,0.0859701359525511,0.0858893161817296,0.11748381128584644,0.41165497024073905,0.07444367974306033,0.24065957634260665,0.06877662811929397
6,0,1298,198.25206,4044.18,320.6,1.8,21188.43,1792,2685.84,417,1,0,0,0,0,0,0,1,0,False,False,True,False,False,0.5,0,0,0.32073853283278775,0.3259875820177666,0.16003700277520813,0.7651401729438809,0.16253727919247535,0.2390194457373068,0.25380401704199634
5,0,2458,195.73594,1129.78,373.23,0.09,2451.71,1657,3277.05,191,0,0,1,1,0,0,0,2,0,False,False,True,True,True,0.5,1,1,0.08884100569558914,0.3805417059695459,0.0018501387604070295,0.08853425258068873,0.14705207616425786,0.29163266413987476,0.1162507608034084
5,0,671,421.06098,1447.34,87.01,2.08,3990.49,1825,1326.17,287,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.1141091153297124,0.08385765965606957,0.18593894542090658,0.14410148409914408,0.16632255104381738,0.11801909955672868,0.1746804625684723
7,0,1241,510.22589000000005,1295.14,144.87,1.26,7109.14,1338,2939.7,60,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.1019986282207769,0.14383298954111512,0.1100832562442183,0.25671975739034286,0.11046111493461803,0.2616110656755282,0.036518563603164945
2,0,189,187.07133000000002,1143.58,53.02,1.06,7421.63,920,3672.51,69,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,0,0.0899390656305649,0.04862500388709795,0.091581868640148,0.26800415423537727,0.06251433815095206,0.3268256130911434,0.041996348143639686
3,0,2384,166.99792,1583.92,74.59,0.97,3979.41,1750,1923.5,143,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.12497672590355216,0.07098359126387695,0.08325624421831636,0.14370137172101044,0.15771966047258545,0.1711769516708775,0.08703590992087644
8,0,1393,250.7925,2271.45,352.78,1.9,2665.6,1901,1359.34,103,1,0,1,0,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.17968318583789133,0.3593440651788583,0.16928769657724327,0.09625808259503932,0.17504014682266575,0.12097097867652228,0.06269020085209982
1,0,2451,505.33120999999994,476.33,243.94,0.87,2035.9,2147,2008.74,162,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.036846276383277025,0.24652493443761464,0.07400555041628122,0.07351884392078353,0.2032576278963065,0.17876266696093498,0.09860012172854535
4,0,813,415.56883,2907.43,375.19,0.8,7576.83,1094,1851.29,50,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,0,0.23028783492817254,0.3825733624952059,0.06753006475485661,0.27360861642728534,0.08247304427621013,0.16475080782884263,0.030432136335970784
6,0,932,613.21985,4506.88,140.55,1.08,6236.4,1201,929.0,177,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.35755536847867775,0.13935505270904813,0.09343200740055504,0.2252040464794805,0.0947465014911677,0.08267397353898892,0.10772976262933658
5,0,2199,516.8171,732.16,81.95,6.07,2413.46,2642,409.3,158,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.05720255704739641,0.07861266882962073,0.5550416281221091,0.08715299820671654,0.2600367056664373,0.03642460427288285,0.09616555082166768
1,0,1892,414.28997000000004,2155.56,37.01,1.1,3107.08,1622,1714.24,89,1,1,1,1,1,0,0,5,0,False,False,False,True,False,0.5,0,0,0.17046186947091016,0.03202968706270148,0.09528214616096208,0.11220046641258807,0.14303739389768297,0.1525543944020198,0.054169202678027994
1,0,2131,231.19712,613.15,81.21,1.51,878.11,4017,570.9,483,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.047732983651638104,0.07784561483523887,0.1332099907493062,0.031709628191600385,0.41775636613902273,0.05080578201658641,0.29397443700547776
1,0,2194,314.02747999999997,2349.07,59.18,1.23,4922.76,3086,1712.7,82,1,0,1,1,0,0,0,3,0,False,False,False,False,False,0.5,0,0,0.18585937512432746,0.05501021011060089,0.10730804810360776,0.17776689626183817,0.3109658178481303,0.15241734604975923,0.04990870359099209
1,0,905,694.09947,7782.46,89.66,0.11,19547.47,1105,2065.1,121,0,0,1,0,0,0,0,1,0,False,False,True,False,True,0.5,0,0,0.6181918294792491,0.08660454220351808,0.0037002775208140604,0.7058830964075831,0.08373480155999083,0.18377828068392466,0.0736457699330493
1,0,106,570.8553400000001,1626.01,195.62,0.34,5617.03,1570,2327.63,123,1,0,0,0,0,0,0,1,0,False,True,False,True,False,0.5,0,0,0.1283258087052282,0.19643838172338374,0.02497687326549491,0.20283783676426084,0.13707272310162882,0.2071414650468857,0.07486305538648813
7,0,2874,539.12729,2917.27,276.1,1.79,5628.03,1499,1710.66,46,1,0,0,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.23107079940354658,0.27986068640966905,0.15911193339500462,0.20323506024435742,0.1289286533608626,0.1522358014792323,0.02799756542909312
5,0,857,467.74767,1498.69,423.64,0.76,6395.31,1400,3637.11,52,1,0,1,0,0,0,0,2,0,False,False,True,False,False,0.5,0,0,0.11819501226166929,0.43279466793817956,0.06382978723404255,0.23094248131785752,0.11757283780683643,0.3236752808378816,0.03164942178940962
3,0,301,620.83208,1026.6,82.25,1.69,3300.87,1712,1613.27,78,0,0,1,1,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.08063101844263273,0.07892363666518093,0.14986123959296946,0.11919846079512585,0.15336086258316128,0.14356882808530103,0.04747413268411443
8,0,471,118.82282,480.0,99.29,2.68,2012.09,2063,2539.82,141,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.03713829667033217,0.09658660972500079,0.24144310823311751,0.07265903564250176,0.19362239045652674,0.22602477015478456,0.08581862446743761
1,0,1562,856.38455,1790.49,37.97,3.49,3146.98,1729,1950.75,158,0,0,1,0,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.14141341001717112,0.03302478413649415,0.31637372802960223,0.11364130430857475,0.1553108511126405,0.17360199556639683,0.09616555082166768
7,0,1491,364.44074,743.76,106.01,1.49,2485.85,1624,1023.3,321,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.058125563949260085,0.10355228924154945,0.13135985198889916,0.08976708981800664,0.1432668043129158,0.09106596030403376,0.19537431527693244
3,0,2929,244.01425,1160.85,48.66,2.74,3185.43,1850,756.71,840,1,0,1,0,0,0,0,2,0,False,False,False,False,False,0.5,0,0,0.0913132319404947,0.04410560467695624,0.2469935245143386,0.11502978092763959,0.16919018123422802,0.06734146664874953,0.5112598904443092
1,0,2584,109.97498999999999,3050.61,110.76,1.63,11069.23,648,1189.15,104,0,0,0,0,0,0,0,0,0,False,True,False,False,True,0.5,0,0,0.24168060460134855,0.10847594663791942,0.14431082331174835,0.39972346023540184,0.03131452167928424,0.10582535590300181,0.06329884357881924
1,0,1635,393.20144,679.93,141.37,1.15,3575.43,2212,2213.19,212,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,0,0.05304663890219469,0.14020503145957935,0.09990749306197963,0.12911315885833638,0.21071346639137417,0.19695717061006987,0.12903225806451613
5,0,490,644.3503900000001,2653.42,65.47,3.01,7488.38,2132,1162.39,249,1,0,0,1,1,0,0,3,0,False,False,False,False,False,0.5,0,0,0.21007637086417316,0.0615301690628466,0.27197039777983345,0.27041457853505424,0.2015370497820601,0.10344391830138358,0.15155203895313452
1,0,1182,707.0845400000001,2012.84,118.42,0.26,10462.83,1192,2652.03,58,0,0,0,0,0,0,1,1,0,False,False,False,False,False,0.5,0,0,0.1591057017955667,0.11641599203922341,0.01757631822386679,0.3778256131144415,0.09371415462261987,0.2360106114581322,0.03530127814972611
4,0,2163,770.95196,1361.47,267.05,1.73,3385.85,1095,1869.83,96,1,1,1,1,1,0,0,5,0,False,False,False,False,False,0.5,0,0,0.10727647716910602,0.2704798233702694,0.15356151711378352,0.12226719273499921,0.08258774948382656,0.1664007276021611,0.05842970176506391
8,0,1010,261.64275,1452.71,99.0,0.7,2905.56,1122,1038.95,236,0,0,0,1,1,0,0,2,0,False,False,False,False,False,0.5,0,0,0.11453640386962688,0.09628600748395924,0.05827937095282145,0.10492333225721881,0.08568479008947007,0.09245869193577239,0.1436396835057821
5,0,2622,104.76864,821.34,908.11,2.21,7257.4,1244,2201.47,129,0,0,0,1,0,0,0,1,0,False,False,True,False,True,0.5,0,0,0.06429857045327597,0.9349766255843603,0.19796484736355227,0.2620736076775354,0.09967882541867401,0.1959141792539052,0.07851491174680462
6,0,3044,112.7152,1226.29,101.92,1.03,15608.37,2597,4285.54,115,1,0,0,0,0,0,0,1,0,False,False,True,True,True,0.5,1,1,0.09652026397997394,0.09931276108341194,0.08880666049953746,0.5636373681849992,0.2548749713236981,0.38138064645885744,0.06999391357273281
7,0,1477,321.76896,4282.24,56.82,1.2,2853.1,1510,2399.32,106,0,0,1,0,0,0,0,1,0,False,False,False,True,False,0.5,0,0,0.33968086240672457,0.05256392980419392,0.10453283996299721,0.10302893736941278,0.13019041064464326,0.21352133282192348,0.06451612903225806
5,0,1653,871.03314,851.01,105.42,2.83,6156.33,1610,1745.19,97,0,0,0,1,0,0,0,1,0,False,False,False,False,False,0.5,0,0,0.06665939931347384,0.10294071916494771,0.25531914893617025,0.22231262065663207,0.14166093140628586,0.15530871031271054,0.05903834449178332
10,1,2995,557.12705,1753.49,136.25,2.22,3285.31,1856,3098.74,61,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.13846933627846802,0.13489784706601846,0.1988899167437558,0.1186365701269165,0.16987841247992658,0.27576442278170776,0.03712720632988436
10,1,1274,125.45812,190.89,100.53,1.34,1479.02,2951,696.19,294,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.014133941032590101,0.0978719434453163,0.11748381128584644,0.053409224684767054,0.29548061481991283,0.06195564438978332,0.1789409616555082
10,1,1518,161.07383000000002,303.75,29.44,1.42,1025.51,2182,1574.68,409,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.02311416163123965,0.024182932012065554,0.12488436632747454,0.0370324228248945,0.2072723101628814,0.14013460995949956,0.248934875228241
10,1,2690,737.6685,6276.11,103.54,0.48,7146.56,1597,2719.0,76,0,0,0,0,0,0,0,0,0,False,False,True,False,False,0.5,0,2,0.49833222201180494,0.10099198739543708,0.03792784458834412,0.25807103944718046,0.1401697637072723,0.24197043493273507,0.04625684723067559
10,1,2569,387.18408,4987.03,532.16,0.09,16833.0,1555,6933.71,46,0,0,0,0,0,0,0,0,0,True,True,True,False,True,0.5,1,3,0.3957606929553885,0.5452820996548257,0.0018501387604070295,0.607860258224151,0.13535214498738243,0.617047747111973,0.02799756542909312
9,1,1183,120.6063,1211.85,160.37,2.31,4538.75,8006,1807.65,105,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.09537127952627467,0.15989966104505923,0.20721554116558744,0.16389982457166669,0.8753154393209451,0.1608671778985504,0.06390748630553865
10,1,1811,209.21671,7654.68,45.75,0.1,16858.45,1126,11236.91,63,0,0,0,0,0,0,0,0,0,True,True,True,True,True,0.5,1,3,0.6080244310378576,0.04108921667202222,0.0027752081406105457,0.6087792889121927,0.08614361091993576,1.0,0.03834449178332319
10,1,258,138.80866,1010.71,38.36,2.39,7498.67,2402,783.8,58,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.07936665812620051,0.03342904232272242,0.21461609620721556,0.27078616304507186,0.23250745583849508,0.06975227175442358,0.03530127814972611
10,1,800,142.14476000000002,2384.19,208.68,0.87,14282.68,1185,2706.54,160,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,2,0.18865385808928023,0.20997584816477147,0.07400555041628122,0.5157650777005238,0.0929112181693049,0.24086158917353614,0.09738283627510651
10,1,2358,300.14046,2447.18,49.66,1.21,6036.87,1209,1870.62,101,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.193665944705521,0.0451421641288236,0.10545790934320072,0.21799877366278325,0.0956641431520991,0.166471031627022,0.06147291539866099
10,1,1767,174.10313,1135.24,225.15,1.13,5322.45,1688,2132.5,162,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.08927545549594912,0.22704798233702692,0.0980573543015726,0.19220019196727456,0.15060793760036706,0.18977637090623667,0.09860012172854535
9,1,744,349.87752,3211.91,97.63,0.5,4783.99,2492,3448.79,98,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.254515174710884,0.09486592103490095,0.039777983348751156,0.17275574150429251,0.2428309245239734,0.3069162251900211,0.05964698721850274
10,1,1036,130.55722,586.62,136.07,1.28,8187.63,1395,1731.92,64,0,0,0,0,0,0,0,0,0,False,True,False,False,False,0.5,0,2,0.04562200321142747,0.13471126636468234,0.11193339500462533,0.2956653529402843,0.1169993117687543,0.15412778067992003,0.038953134510042606
10,1,2748,605.97634,7450.65,456.94,0.2,11392.52,1074,8604.16,37,0,0,0,0,0,0,0,0,0,True,True,True,True,True,0.5,1,3,0.5917898536079226,0.4673120976853627,0.012025901942645698,0.41139785831544023,0.08017894012388162,0.7657051627182205,0.02251978088861838
10,1,1869,773.7223299999999,2531.59,159.31,1.27,3044.37,2315,1756.34,162,0,0,0,0,0,0,0,0,0,False,False,False,True,False,0.5,0,2,0.2003824113077894,0.15880090802607982,0.11100832562442182,0.10993593146378296,0.22252810277586602,0.15630097598005144,0.09860012172854535
10,1,2705,127.20976,8240.69,95.17,0.82,3670.57,1713,1507.22,100,0,0,0,0,0,0,0,0,0,False,False,True,True,False,0.5,0,2,0.6546529891896796,0.09231598478330724,0.06938020351526364,0.13254878084891714,0.1534755677907777,0.13413118019099557,0.06086427267194157
10,1,100,628.8503,251.42,37.66,3.56,768.22,3642,379.34,986,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0.5,0,2,0.01895028652998738,0.03270345070641526,0.3228492136910268,0.027741365625435593,0.37474191328286305,0.033758390874359584,0.6001217285453438
